αὐτῶν	αὐτός	RP	----GPM-
προσήνεγκαν	προσφέρω	V-	3AAI-P--
αὐτῷ	αὐτός	RP	----DSM-
δῶρα	δῶρον	N-	----APN-
χρυσόν	χρυσός	N-	----ASM-
καί	καί	C-	--------
λίβανον	λίβανος	N-	----ASM-
καί	καί	C-	--------
σμύρναν	σμύρνα	N-	----ASF-
καί	καί	C-	--------
χρηματισθέντες	χρηματίζω	V-	-APPNPM-
κατά	κατά	P-	--------
ὄναρ	ὄναρ	N-	----ASN-
μή	μή	D-	--------
ἀνακάμψαι	ἀνακάμπτω	V-	-AAN----
πρός	πρός	P-	--------
Ἡρῴδην	Ἡρῴδης	N-	----ASM-
διά	διά	P-	--------
ἄλλης	ἄλλος	A-	----GSF-
ὁδοῦ	ὁδός	N-	----GSF-
ἀνεχώρησαν	ἀναχωρέω	V-	3AAI-P--
εἰς	εἰς	P-	--------
τήν	ὁ	RA	----ASF-
χώραν	χώρα	N-	----ASF-
αὐτῶν	αὐτός	RP	----GPM-
ἀναχωρησάντων	ἀναχωρέω	V-	-AAPGPM-
δέ	δέ	C-	--------
αὐτῶν	αὐτός	RP	----GPM-
ἰδού	ἰδού	X-	--------
ἄγγελος	ἄγγελος	N-	----NSM-
κυρίου	κύριος	N-	----GSM-
φαίνεται	φαίνω	V-	3PMI-S--
κατά	κατά	P-	--------
ὄναρ	ὄναρ	N-	----ASN-
τῷ	ὁ	RA	----DSM-
Ἰωσήφ	Ἰωσήφ	N-	----DSM-
λέγων	λέγω	V-	-PAPNSM-
ἐγερθείς	ἐγείρω	V-	-APPNSM-
παράλαβε	παραλαμβάνω	V-	2AAD-S--
τό	ὁ	RA	----ASN-
παιδίον	παιδίον	N-	----ASN-
καί	καί	C-	--------
τήν	ὁ	RA	----ASF-
μητέρα	μήτηρ	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
καί	καί	C-	--------
φεῦγε	φεύγω	V-	2PAD-S--
εἰς	εἰς	P-	--------
Αἴγυπτον	Αἴγυπτος	N-	----ASF-
καί	καί	C-	--------
ἴσθι	εἰμί	V-	2PAD-S--
ἐκεῖ	ἐκεῖ	D-	--------
ἕως	ἕως	C-	--------
ἄν	ἄν	X-	--------
εἴπω	λέγω	V-	1AAS-S--
σοι	σύ	RP	----DS--
μέλλει	μέλλω	V-	3PAI-S--
γάρ	γάρ	C-	--------
Ἡρῴδης	Ἡρῴδης	N-	----NSM-
ζητεῖν	ζητέω	V-	-PAN----
τό	ὁ	RA	----ASN-
παιδίον	παιδίον	N-	----ASN-
τοῦ	ὁ	RA	----GSN-
ἀπολέσαι	ἀπόλλυμι	V-	-AAN----
αὐτό	αὐτός	RP	----ASN-
ὁ	ὁ	RA	----NSM-
δέ	δέ	C-	--------
ἐγερθείς	ἐγείρω	V-	-APPNSM-
παρέλαβε(ν)	παραλαμβάνω	V-	3AAI-S--
τό	ὁ	RA	----ASN-
παιδίον	παιδίον	N-	----ASN-
καί	καί	C-	--------
τήν	ὁ	RA	----ASF-
μητέρα	μήτηρ	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
νυκτός	νύξ	N-	----GSF-
καί	καί	C-	--------
ἀνεχώρησε(ν)	ἀναχωρέω	V-	3AAI-S--
εἰς	εἰς	P-	--------
Αἴγυπτον	Αἴγυπτος	N-	----ASF-
καί	καί	C-	--------
ἦν	εἰμί	V-	3IAI-S--
ἐκεῖ	ἐκεῖ	D-	--------
ἕως	ἕως	P-	--------
τῆς	ὁ	RA	----GSF-
τελευτῆς	τελευτή	N-	----GSF-
Ἡρῴδου	Ἡρῴδης	N-	----GSM-
ἵνα	ἵνα	C-	--------
πληρωθῇ	πληρόω	V-	3APS-S--
τό	ὁ	RA	----NSN-
ῥηθέν	λέγω	V-	-APPNSN-
ὑπό	ὑπό	P-	--------
κυρίου	κύριος	N-	----GSM-
διά	διά	P-	--------
τοῦ	ὁ	RA	----GSM-
προφήτου	προφήτης	N-	----GSM-
λέγοντος	λέγω	V-	-PAPGSM-
ἐκ	ἐκ	P-	--------
Αἰγύπτου	Αἴγυπτος	N-	----GSF-
ἐκάλεσα	καλέω	V-	1AAI-S--
τόν	ὁ	RA	----ASM-
υἱόν	υἱός	N-	----ASM-
μου	ἐγώ	RP	----GS--
τότε	τότε	D-	--------
Ἡρῴδης	Ἡρῴδης	N-	----NSM-
ἰδών	ὁράω	V-	-AAPNSM-
ὅτι	ὅτι	C-	--------
ἐνεπαίχθη	ἐμπαίζω	V-	3API-S--
ὑπό	ὑπό	P-	--------
τῶν	ὁ	RA	----GPM-
μάγων	μάγος	N-	----GPM-
ἐθυμώθη	θυμόομαι	V-	3API-S--
λίαν	λίαν	D-	--------
καί	καί	C-	--------
ἀποστείλας	ἀποστέλλω	V-	-AAPNSM-
ἀνεῖλε(ν)	ἀναιρέω	V-	3AAI-S--
πάντας	πᾶς	A-	----APM-
τούς	ὁ	RA	----APM-
παῖδας	παῖς	N-	----APM-
τούς	ὁ	RA	----APM-
ἐν	ἐν	P-	--------
Βηθλέεμ	Βηθλέεμ	N-	----DSF-
καί	καί	C-	--------
ἐν	ἐν	P-	--------
πᾶσι(ν)	πᾶς	A-	----DPN-
τοῖς	ὁ	RA	----DPN-
ὁρίοις	ὅριον	N-	----DPN-
αὐτῆς	αὐτός	RP	----GSF-
ἀπό	ἀπό	P-	--------
διετοῦς	διετής	A-	----GSM-
καί	καί	C-	--------
κατωτέρω	κατωτέρω	D-	--------
κατά	κατά	P-	--------
τόν	ὁ	RA	----ASM-
χρόνον	χρόνος	N-	----ASM-
ὅν	ὅς	RR	----ASM-
ἠκρίβωσε(ν)	ἀκριβόω	V-	3AAI-S--
παρά	παρά	P-	--------
τῶν	ὁ	RA	----GPM-
μάγων	μάγος	N-	----GPM-
τότε	τότε	D-	--------
ἐπληρώθη	πληρόω	V-	3API-S--
τό	ὁ	RA	----NSN-
ῥηθέν	λέγω	V-	-APPNSN-
διά	διά	P-	--------
Ἰερεμίου	Ἰερεμίας	N-	----GSM-
τοῦ	ὁ	RA	----GSM-
προφήτου	προφήτης	N-	----GSM-
λέγοντος	λέγω	V-	-PAPGSM-
φωνή	φωνή	N-	----NSF-
ἐν	ἐν	P-	--------
Ῥαμά	Ῥαμά	N-	----DSF-
ἠκούσθη	ἀκούω	V-	3API-S--
κλαυθμός	κλαυθμός	N-	----NSM-
καί	καί	C-	--------
ὀδυρμός	ὀδυρμός	N-	----NSM-
πολύς	πολύς	A-	----NSM-
Ῥαχήλ	Ῥαχήλ	N-	----NSF-
κλαίουσα	κλαίω	V-	-PAPNSF-
τά	ὁ	RA	----APN-
τέκνα	τέκνον	N-	----APN-
αὐτῆς	αὐτός	RP	----GSF-
καί	καί	C-	--------
οὐ	οὐ	D-	--------
ἤθελε(ν)	θέλω	V-	3IAI-S--
παρακληθῆναι	παρακαλέω	V-	-APN----
ὅτι	ὅτι	C-	--------
οὐ	οὐ	D-	--------
εἰσί(ν)	εἰμί	V-	3PAI-P--
τελευτήσαντος	τελευτάω	V-	-AAPGSM-
δέ	δέ	C-	--------
τοῦ	ὁ	RA	----GSM-
Ἡρῴδου	Ἡρῴδης	N-	----GSM-
ἰδού	ἰδού	X-	--------
ἄγγελος	ἄγγελος	N-	----NSM-
κυρίου	κύριος	N-	----GSM-
φαίνεται	φαίνω	V-	3PMI-S--
κατά	κατά	P-	--------
ὄναρ	ὄναρ	N-	----ASN-
τῷ	ὁ	RA	----DSM-
Ἰωσήφ	Ἰωσήφ	N-	----DSM-
ἐν	ἐν	P-	--------
Αἰγύπτῳ	Αἴγυπτος	N-	----DSF-
λέγων	λέγω	V-	-PAPNSM-
ἐγερθείς	ἐγείρω	V-	-APPNSM-
παράλαβε	παραλαμβάνω	V-	2AAD-S--
τό	ὁ	RA	----ASN-
παιδίον	παιδίον	N-	----ASN-
καί	καί	C-	--------
τήν	ὁ	RA	----ASF-
μητέρα	μήτηρ	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
καί	καί	C-	--------
πορεύου	πορεύομαι	V-	2PMD-S--
εἰς	εἰς	P-	--------
γῆν	γῆ	N-	----ASF-
Ἰσραήλ	Ἰσραήλ	N-	----GSM-
τεθνήκασι(ν)	θνῄσκω	V-	3XAI-P--
γάρ	γάρ	C-	--------
οἱ	ὁ	RA	----NPM-
ζητοῦντες	ζητέω	V-	-PAPNPM-
τήν	ὁ	RA	----ASF-
ψυχήν	ψυχή	N-	----ASF-
τοῦ	ὁ	RA	----GSN-
παιδίου	παιδίον	N-	----GSN-
ὁ	ὁ	RA	----NSM-
δέ	δέ	C-	--------
ἐγερθείς	ἐγείρω	V-	-APPNSM-
παρέλαβε(ν)	παραλαμβάνω	V-	3AAI-S--
τό	ὁ	RA	----ASN-
παιδίον	παιδίον	N-	----ASN-
καί	καί	C-	--------
τήν	ὁ	RA	----ASF-
μητέρα	μήτηρ	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
καί	καί	C-	--------
εἰσῆλθε(ν)	εἰσέρχομαι	V-	3AAI-S--
εἰς	εἰς	P-	--------
γῆν	γῆ	N-	----ASF-
Ἰσραήλ	Ἰσραήλ	N-	----GSM-
ἀκούσας	ἀκούω	V-	-AAPNSM-
δέ	δέ	C-	--------
ὅτι	ὅτι	C-	--------
Ἀρχέλαος	Ἀρχέλαος	N-	----NSM-
βασιλεύει	βασιλεύω	V-	3PAI-S--
τῆς	ὁ	RA	----GSF-
Ἰουδαίας	Ἰουδαία	N-	----GSF-
ἀντί	ἀντί	P-	--------
τοῦ	ὁ	RA	----GSM-
πατρός	πατήρ	N-	----GSM-
αὐτοῦ	αὐτός	RP	----GSM-
Ἡρῴδου	Ἡρῴδης	N-	----GSM-
ἐφοβήθη	φοβέομαι	V-	3API-S--
ἐκεῖ	ἐκεῖ	D-	--------
ἀπελθεῖν	ἀπέρχομαι	V-	-AAN----
χρηματισθείς	χρηματίζω	V-	-APPNSM-
δέ	δέ	C-	--------
κατά	κατά	P-	--------
ὄναρ	ὄναρ	N-	----ASN-
ἀνεχώρησε(ν)	ἀναχωρέω	V-	3AAI-S--
εἰς	εἰς	P-	--------
τά	ὁ	RA	----APN-
μέρη	μέρος	N-	----APN-
τῆς	ὁ	RA	----GSF-
Γαλιλαίας	Γαλιλαία	N-	----GSF-
καί	καί	C-	--------
ἐλθών	ἔρχομαι	V-	-AAPNSM-
κατῴκησε(ν)	κατοικέω	V-	3AAI-S--
εἰς	εἰς	P-	--------
πόλιν	πόλις	N-	----ASF-
λεγομένην	λέγω	V-	-PPPASF-
Ναζαρέτ	Ναζαρέτ	N-	----ASF-
ὅπως	ὅπως	C-	--------
πληρωθῇ	πληρόω	V-	3APS-S--
τό	ὁ	RA	----NSN-
ῥηθέν	λέγω	V-	-APPNSN-
διά	διά	P-	--------
τῶν	ὁ	RA	----GPM-
προφητῶν	προφήτης	N-	----GPM-
ὅτι	ὅτι	D-	--------
Ναζωραῖος	Ναζωραῖος	N-	----NSM-
κληθήσεται	καλέω	V-	3FPI-S--
ἐν	ἐν	P-	--------
δέ	δέ	C-	--------
ταῖς	ὁ	RA	----DPF-
ἡμέραις	ἡμέρα	N-	----DPF-
ἐκείναις	ἐκεῖνος	RD	----DPF-
παραγίνεται	παραγίνομαι	V-	3PMI-S--
Ἰωάννης	Ἰωάννης	N-	----NSM-
ὁ	ὁ	RA	----NSM-
βαπτιστής	βαπτιστής	N-	----NSM-
κηρύσσων	κηρύσσω	V-	-PAPNSM-
ἐν	ἐν	P-	--------
τῇ	ὁ	RA	----DSF-
ἐρήμῳ	ἔρημος	A-	----DSF-
τῆς	ὁ	RA	----GSF-
Ἰουδαίας	Ἰουδαία	N-	----GSF-
καί	καί	C-	--------
λέγων	λέγω	V-	-PAPNSM-
μετανοεῖτε	μετανοέω	V-	2PAD-P--
ἤγγικε(ν)	ἐγγίζω	V-	3XAI-S--
γάρ	γάρ	C-	--------
ἡ	ὁ	RA	----NSF-
βασιλεία	βασιλεία	N-	----NSF-
τῶν	ὁ	RA	----GPM-
οὐρανῶν	οὐρανός	N-	----GPM-
οὗτος	οὗτος	RD	----NSM-
γάρ	γάρ	C-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
ὁ	ὁ	RA	----NSM-
ῥηθείς	λέγω	V-	-APPNSM-
διά	διά	P-	--------
Ἠσαΐου	Ἠσαΐας	N-	----GSM-
τοῦ	ὁ	RA	----GSM-
προφήτου	προφήτης	N-	----GSM-
λέγοντος	λέγω	V-	-PAPGSM-
φωνή	φωνή	N-	----NSF-
βοῶντος	βοάω	V-	-PAPGSM-
ἐν	ἐν	P-	--------
τῇ	ὁ	RA	----DSF-
ἐρήμῳ	ἔρημος	A-	----DSF-
ἑτοιμάσατε	ἑτοιμάζω	V-	2AAD-P--
τήν	ὁ	RA	----ASF-
ὁδόν	ὁδός	N-	----ASF-
κυρίου	κύριος	N-	----GSM-
εὐθείας	εὐθύς	A-	----APF-
ποιεῖτε	ποιέω	V-	2PAD-P--
τάς	ὁ	RA	----APF-
τρίβους	τρίβος	N-	----APF-
αὐτοῦ	αὐτός	RP	----GSM-
αὐτός	αὐτός	RP	----NSM-
δέ	δέ	C-	--------
ὁ	ὁ	RA	----NSM-
Ἰωάννης	Ἰωάννης	N-	----NSM-
εἶχε(ν)	ἔχω	V-	3IAI-S--
τό	ὁ	RA	----ASN-
ἔνδυμα	ἔνδυμα	N-	----ASN-
αὐτοῦ	αὐτός	RP	----GSM-
ἀπό	ἀπό	P-	--------
τριχῶν	θρίξ	N-	----GPF-
καμήλου	κάμηλος	N-	----GSF-
καί	καί	C-	--------
ζώνην	ζώνη	N-	----ASF-
δερματίνην	δερμάτινος	A-	----ASF-
περί	περί	P-	--------
τήν	ὁ	RA	----ASF-
ὀσφύν	ὀσφύς	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
ἡ	ὁ	RA	----NSF-
δέ	δέ	C-	--------
τροφή	τροφή	N-	----NSF-
ἦν	εἰμί	V-	3IAI-S--
αὐτοῦ	αὐτός	RP	----GSM-
ἀκρίδες	ἀκρίς	N-	----NPF-
καί	καί	C-	--------
μέλι	μέλι	N-	----NSN-
ἄγριον	ἄγριος	A-	----NSN-
τότε	τότε	D-	--------
ἐξεπορεύετο	ἐκπορεύομαι	V-	3IMI-S--
πρός	πρός	P-	--------
αὐτόν	αὐτός	RP	----ASM-
Ἱεροσόλυμα	Ἱεροσόλυμα	N-	----NPN-
καί	καί	C-	--------
πᾶσα	πᾶς	A-	----NSF-
ἡ	ὁ	RA	----NSF-
Ἰουδαία	Ἰουδαία	N-	----NSF-
καί	καί	C-	--------
πᾶσα	πᾶς	A-	----NSF-
ἡ	ὁ	RA	----NSF-
περίχωρος	περίχωρος	A-	----NSF-
τοῦ	ὁ	RA	----GSM-
Ἰορδάνου	Ἰορδάνης	N-	----GSM-
καί	καί	C-	--------
ἐβαπτίζοντο	βαπτίζω	V-	3IPI-P--
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSM-
Ἰορδάνῃ	Ἰορδάνης	N-	----DSM-
ποταμῷ	ποταμός	N-	----DSM-
ὑπό	ὑπό	P-	--------
αὐτοῦ	αὐτός	RP	----GSM-
ἐξομολογούμενοι	ἐξομολογέω	V-	-PMPNPM-
τάς	ὁ	RA	----APF-
ἁμαρτίας	ἁμαρτία	N-	----APF-
αὐτῶν	αὐτός	RP	----GPM-
ἰδών	ὁράω	V-	-AAPNSM-
δέ	δέ	C-	--------
πολλούς	πολύς	A-	----APM-
τῶν	ὁ	RA	----GPM-
Φαρισαίων	Φαρισαῖος	N-	----GPM-
καί	καί	C-	--------
Σαδδουκαίων	Σαδδουκαῖος	N-	----GPM-
ἐρχομένους	ἔρχομαι	V-	-PMPAPM-
ἐπί	ἐπί	P-	--------
τό	ὁ	RA	----ASN-
βάπτισμα	βάπτισμα	N-	----ASN-
αὐτοῦ	αὐτός	RP	----GSM-
εἶπε(ν)	λέγω	V-	3AAI-S--
αὐτοῖς	αὐτός	RP	----DPM-
γεννήματα	γέννημα	N-	----VPN-
ἐχιδνῶν	ἔχιδνα	N-	----GPF-
τίς	τίς	RI	----NSM-
ὑπέδειξε(ν)	ὑποδείκνυμι	V-	3AAI-S--
ὑμῖν	σύ	RP	----DP--
φυγεῖν	φεύγω	V-	-AAN----
ἀπό	ἀπό	P-	--------
τῆς	ὁ	RA	----GSF-
μελλούσης	μέλλω	V-	-PAPGSF-
ὀργῆς	ὀργή	N-	----GSF-
ποιήσατε	ποιέω	V-	2AAD-P--
οὖν	οὖν	C-	--------
καρπόν	καρπός	N-	----ASM-
ἄξιον	ἄξιος	A-	----ASM-
τῆς	ὁ	RA	----GSF-
μετανοίας	μετάνοια	N-	----GSF-
καί	καί	C-	--------
μή	μή	D-	--------
δόξητε	δοκέω	V-	2AAS-P--
λέγειν	λέγω	V-	-PAN----
ἐν	ἐν	P-	--------
ἑαυτοῖς	ἑαυτοῦ	RP	----DPM-
πατέρα	πατήρ	N-	----ASM-
ἔχομεν	ἔχω	V-	1PAI-P--
τόν	ὁ	RA	----ASM-
Ἀβραάμ	Ἀβραάμ	N-	----ASM-
λέγω	λέγω	V-	1PAI-S--
γάρ	γάρ	C-	--------
ὑμῖν	σύ	RP	----DP--
ὅτι	ὅτι	C-	--------
δύναται	δύναμαι	V-	3PMI-S--
ὁ	ὁ	RA	----NSM-
θεός	θεός	N-	----NSM-
ἐκ	ἐκ	P-	--------
τῶν	ὁ	RA	----GPM-
λίθων	λίθος	N-	----GPM-
τούτων	οὗτος	RD	----GPM-
ἐγεῖραι	ἐγείρω	V-	-AAN----
τέκνα	τέκνον	N-	----APN-
τῷ	ὁ	RA	----DSM-
Ἀβραάμ	Ἀβραάμ	N-	----DSM-
ἤδη	ἤδη	D-	--------
δέ	δέ	C-	--------
ἡ	ὁ	RA	----NSF-
ἀξίνη	ἀξίνη	N-	----NSF-
πρός	πρός	P-	--------
τήν	ὁ	RA	----ASF-
ῥίζαν	ῥίζα	N-	----ASF-
τῶν	ὁ	RA	----GPN-
δένδρων	δένδρον	N-	----GPN-
κεῖται	κεῖμαι	V-	3PMI-S--
πᾶν	πᾶς	A-	----NSN-
οὖν	οὖν	C-	--------
δένδρον	δένδρον	N-	----NSN-
μή	μή	D-	--------
ποιοῦν	ποιέω	V-	-PAPNSN-
καρπόν	καρπός	N-	----ASM-
καλόν	καλός	A-	----ASM-
ἐκκόπτεται	ἐκκόπτω	V-	3PPI-S--
καί	καί	C-	--------
εἰς	εἰς	P-	--------
πῦρ	πῦρ	N-	----ASN-
βάλλεται	βάλλω	V-	3PPI-S--
ἐγώ	ἐγώ	RP	----NS--
μέν	μέν	C-	--------
ὑμᾶς	σύ	RP	----AP--
βαπτίζω	βαπτίζω	V-	1PAI-S--
ἐν	ἐν	P-	--------
ὕδατι	ὕδωρ	N-	----DSN-
εἰς	εἰς	P-	--------
μετάνοιαν	μετάνοια	N-	----ASF-
ὁ	ὁ	RA	----NSM-
δέ	δέ	C-	--------
ὀπίσω	ὀπίσω	P-	--------
μου	ἐγώ	RP	----GS--
ἐρχόμενος	ἔρχομαι	V-	-PMPNSM-
ἰσχυρότερος	ἰσχυρός	A-	----NSMC
μου	ἐγώ	RP	----GS--
ἐστί(ν)	εἰμί	V-	3PAI-S--
οὗ	ὅς	RR	----GSM-
οὐ	οὐ	D-	--------
εἰμί	εἰμί	V-	1PAI-S--
ἱκανός	ἱκανός	A-	----NSM-
τά	ὁ	RA	----APN-
ὑποδήματα	ὑπόδημα	N-	----APN-
βαστάσαι	βαστάζω	V-	-AAN----
αὐτός	αὐτός	RP	----NSM-
ὑμᾶς	σύ	RP	----AP--
βαπτίσει	βαπτίζω	V-	3FAI-S--
ἐν	ἐν	P-	--------
πνεύματι	πνεῦμα	N-	----DSN-
ἁγίῳ	ἅγιος	A-	----DSN-
καί	καί	C-	--------
πυρί	πῦρ	N-	----DSN-
οὗ	ὅς	RR	----GSM-
τό	ὁ	RA	----NSN-
πτύον	πτύον	N-	----NSN-
ἐν	ἐν	P-	--------
τῇ	ὁ	RA	----DSF-
χειρί	χείρ	N-	----DSF-
αὐτοῦ	αὐτός	RP	----GSM-
καί	καί	C-	--------
διακαθαριεῖ	διακαθαρίζω	V-	3FAI-S--
τήν	ὁ	RA	----ASF-
ἅλωνα	ἅλων	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
καί	καί	C-	--------
συνάξει	συνάγω	V-	3FAI-S--
τόν	ὁ	RA	----ASM-
σῖτον	σῖτος	N-	----ASM-
αὐτοῦ	αὐτός	RP	----GSM-
εἰς	εἰς	P-	--------
τήν	ὁ	RA	----ASF-
ἀποθήκην	ἀποθήκη	N-	----ASF-
τό	ὁ	RA	----ASN-
δέ	δέ	C-	--------
ἄχυρον	ἄχυρον	N-	----ASN-
κατακαύσει	κατακαίω	V-	3FAI-S--
πυρί	πῦρ	N-	----DSN-
ἀσβέστῳ	ἄσβεστος	A-	----DSN-
τότε	τότε	D-	--------
παραγίνεται	παραγίνομαι	V-	3PMI-S--
ὁ	ὁ	RA	----NSM-
Ἰησοῦς	Ἰησοῦς	N-	----NSM-
ἀπό	ἀπό	P-	--------
τῆς	ὁ	RA	----GSF-
Γαλιλαίας	Γαλιλαία	N-	----GSF-
ἐπί	ἐπί	P-	--------
τόν	ὁ	RA	----ASM-
Ἰορδάνην	Ἰορδάνης	N-	----ASM-
πρός	πρός	P-	--------
τόν	ὁ	RA	----ASM-
Ἰωάννην	Ἰωάννης	N-	----ASM-
τοῦ	ὁ	RA	----GSN-
βαπτισθῆναι	βαπτίζω	V-	-APN----
ὑπό	ὑπό	P-	--------
αὐτοῦ	αὐτός	RP	----GSM-
ὁ	ὁ	RA	----NSM-
δέ	δέ	C-	--------
Ἰωάννης	Ἰωάννης	N-	----NSM-
διεκώλυε(ν)	διακωλύω	V-	3IAI-S--
αὐτόν	αὐτός	RP	----ASM-
λέγων	λέγω	V-	-PAPNSM-
ἐγώ	ἐγώ	RP	----NS--
χρείαν	χρεία	N-	----ASF-
ἔχω	ἔχω	V-	1PAI-S--
ὑπό	ὑπό	P-	--------
σοῦ	σύ	RP	----GS--
βαπτισθῆναι	βαπτίζω	V-	-APN----
καί	καί	C-	--------
σύ	σύ	RP	----NS--
ἔρχῃ	ἔρχομαι	V-	2PMI-S--
πρός	πρός	P-	--------
με	ἐγώ	RP	----AS--
ἀποκριθείς	ἀποκρίνομαι	V-	-APPNSM-
δέ	δέ	C-	--------
ὁ	ὁ	RA	----NSM-
Ἰησοῦς	Ἰησοῦς	N-	----NSM-
εἶπε(ν)	λέγω	V-	3AAI-S--
πρός	πρός	P-	--------
αὐτόν	αὐτός	RP	----ASM-
ἄφες	ἀφίημι	V-	2AAD-S--
ἄρτι	ἄρτι	D-	--------
οὕτω(ς)	οὕτω(ς)	D-	--------
γάρ	γάρ	C-	--------
πρέπον	πρέπω	V-	-PAPNSN-
ἐστί(ν)	εἰμί	V-	3PAI-S--
ἡμῖν	ἐγώ	RP	----DP--
πληρῶσαι	πληρόω	V-	-AAN----
πᾶσαν	πᾶς	A-	----ASF-
δικαιοσύνην	δικαιοσύνη	N-	----ASF-
τότε	τότε	D-	--------
ἀφίησι(ν)	ἀφίημι	V-	3PAI-S--
αὐτόν	αὐτός	RP	----ASM-
βαπτισθείς	βαπτίζω	V-	-APPNSM-
δέ	δέ	C-	--------
ὁ	ὁ	RA	----NSM-
Ἰησοῦς	Ἰησοῦς	N-	----NSM-
εὐθύς	εὐθύς	A-	----NSM-
ἀνέβη	ἀναβαίνω	V-	3AAI-S--
ἀπό	ἀπό	P-	--------
τοῦ	ὁ	RA	----GSN-
ὕδατος	ὕδωρ	N-	----GSN-
καί	καί	C-	--------
ἰδού	ἰδού	X-	--------
ἠνεῴχθησαν	ἀνοίγω	V-	3API-P--
οἱ	ὁ	RA	----NPM-
οὐρανοί	οὐρανός	N-	----NPM-
καί	καί	C-	--------
εἶδε(ν)	ὁράω	V-	3AAI-S--
πνεῦμα	πνεῦμα	N-	----ASN-
θεοῦ	θεός	N-	----GSM-
καταβαῖνον	καταβαίνω	V-	-PAPASN-
ὡσεί	ὡσεί	C-	--------
περιστεράν	περιστερά	N-	----ASF-
ἐρχόμενον	ἔρχομαι	V-	-PMPASN-
ἐπί	ἐπί	P-	--------
αὐτόν	αὐτός	RP	----ASM-
καί	καί	C-	--------
ἰδού	ἰδού	X-	--------
φωνή	φωνή	N-	----NSF-
ἐκ	ἐκ	P-	--------
τῶν	ὁ	RA	----GPM-
οὐρανῶν	οὐρανός	N-	----GPM-
λέγουσα	λέγω	V-	-PAPNSF-
οὗτος	οὗτος	RD	----NSM-
ἐστί(ν)	εἰμί	V-	3PAI-S--
ὁ	ὁ	RA	----NSM-
υἱός	υἱός	N-	----NSM-
μου	ἐγώ	RP	----GS--
ὁ	ὁ	RA	----NSM-
ἀγαπητός	ἀγαπητός	A-	----NSM-
ἐν	ἐν	P-	--------
ᾧ	ὅς	RR	----DSM-
εὐδόκησα	εὐδοκέω	V-	1AAI-S--
τότε	τότε	D-	--------
ὁ	ὁ	RA	----NSM-
Ἰησοῦς	Ἰησοῦς	N-	----NSM-
ἀνήχθη	ἀνάγω	V-	3API-S--
εἰς	εἰς	P-	--------
τήν	ὁ	RA	----ASF-
ἔρημον	ἔρημος	A-	----ASF-
ὑπό	ὑπό	P-	--------
τοῦ	ὁ	RA	----GSN-
πνεύματος	πνεῦμα	N-	----GSN-
πειρασθῆναι	πειράζω	V-	-APN----
ὑπό	ὑπό	P-	--------
τοῦ	ὁ	RA	----GSM-
διαβόλου	διάβολος	A-	----GSM-
καί	καί	C-	--------
νηστεύσας	νηστεύω	V-	-AAPNSM-
ἡμέρας	ἡμέρα	N-	----APF-
τεσσεράκοντα	τεσσεράκοντα	A-	----APF-
καί	καί	C-	--------
νύκτας	νύξ	N-	----APF-
τεσσεράκοντα	τεσσεράκοντα	A-	----APF-
ὕστερον	ὕστερος	A-	----ASNC
ἐπείνασε(ν)	πεινάω	V-	3AAI-S--
καί	καί	C-	--------
προσελθών	προσέρχομαι	V-	-AAPNSM-
ὁ	ὁ	RA	----NSM-
πειράζων	πειράζω	V-	-PAPNSM-
εἶπε(ν)	λέγω	V-	3AAI-S--
αὐτῷ	αὐτός	RP	----DSM-
εἰ	εἰ	C-	--------
υἱός	υἱός	N-	----NSM-
εἶ	εἰμί	V-	2PAI-S--
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
εἰπέ	λέγω	V-	2AAD-S--
ἵνα	ἵνα	C-	--------
οἱ	ὁ	RA	----NPM-
λίθοι	λίθος	N-	----NPM-
οὗτοι	οὗτος	RD	----NPM-
ἄρτοι	ἄρτος	N-	----NPM-
γένωνται	γίνομαι	V-	3AMS-P--
ὁ	ὁ	RA	----NSM-
δέ	δέ	C-	--------
ἀποκριθείς	ἀποκρίνομαι	V-	-APPNSM-
εἶπε(ν)	λέγω	V-	3AAI-S--
γέγραπται	γράφω	V-	3XPI-S--
οὐ	οὐ	D-	--------
ἐπί	ἐπί	P-	--------
ἄρτῳ	ἄρτος	N-	----DSM-
μόνῳ	μόνος	A-	----DSM-
ζήσεται	ζάω	V-	3FMI-S--
ὁ	ὁ	RA	----NSM-
ἄνθρωπος	ἄνθρωπος	N-	----NSM-
ἀλλά	ἀλλά	C-	--------
ἐπί	ἐπί	P-	--------
παντί	πᾶς	A-	----DSN-
ῥήματι	ῥῆμα	N-	----DSN-
ἐκπορευομένῳ	ἐκπορεύομαι	V-	-PMPDSN-
διά	διά	P-	--------
στόματος	στόμα	N-	----GSN-
θεοῦ	θεός	N-	----GSM-
τότε	τότε	D-	--------
παραλαμβάνει	παραλαμβάνω	V-	3PAI-S--
